"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significant"
"Gm42427",26.2076232713788,-2.15169348970784,0.835394327314777,-2.57566207879824,0.0100048370955183,0.572483646096579,"No"
"Hoxa6",201.761484176224,-2.13986514620362,1.40243585949375,-1.5258203301904,0.127054616153514,0.934178795112139,"No"
"Cela1",138.651070679127,-2.13210878886647,0.745038884039437,-2.86174162790893,0.00421320214727294,0.428460378684046,"No"
"Moxd1",29.8798990115309,-2.12919689952452,1.37247770818659,-1.55135262804214,0.12081720111755,0.933474520546567,"No"
"P4ha3",626.786530174272,-2.12120723067872,0.994365320614746,-2.13322728247132,0.0329060860966315,0.759874273366055,"No"
"2810408A11Rik",55.9707482482074,-2.11935544908281,0.692547708670865,-3.06023025207934,0.00221166888970137,0.344264195457918,"No"
"Tmeff2",41.7480295409262,-2.11672959149624,0.939636458740335,-2.25271121805331,0.024277363164768,0.715410734398866,"No"
"Plp1",78.5043678054956,-2.11349779632096,1.17238554985947,-1.80273272437919,NA,NA,"No"
"Slc2a12",164.716499892897,-2.10384752778998,1.23459980242783,-1.70407246433442,0.0883675501494181,0.898310998195413,"No"
"Gpr153",68.9769846475146,-2.10121771916056,0.680199526354791,-3.08911964467404,0.00200750575784073,0.336793232208722,"No"
"Cxcl5",228.495856001285,-2.10047051298187,1.57061934020442,-1.33735174349024,0.181107848350206,0.98420133994625,"No"
"Adamts3",280.145654730247,-2.09781083630808,0.875893217401127,-2.3950531807205,0.0166179547872424,0.661644127715687,"No"
"Serinc2",102.345207817116,-2.08554912742588,1.21114935523497,-1.72195866547051,0.085077006484715,0.898310998195413,"No"
"Pcsk9",864.003621198526,-2.08229084725129,0.940065672832315,-2.21504827527376,0.0267567511637776,0.724923715012391,"No"
"Padi3",40.106208199846,-2.07829848233316,1.5072751710555,-1.37884476719522,0.167942620649815,0.977951974606461,"No"
"Foxq1",263.869185956827,-2.07155581697721,0.89146389390294,-2.32376861378836,0.0201378987696604,0.700228912043894,"No"
"Has2",226.359001835216,-2.06502735150204,1.128664292333,-1.82962052182366,0.0673067028751789,0.864214501386142,"No"
"Mecom",213.26636421616,-2.05930416638668,1.170865855326,-1.75878744522217,0.0786136180210832,0.888576415711094,"No"
"Rassf9",24.9564578714205,-2.05494142102483,1.03264501053674,-1.98997855028297,0.0465932984045942,0.812251686959425,"No"
"Pde3a",159.11948771529,-2.05113808606866,1.03262886638683,-1.98632650397,0.0469970815543746,0.812251686959425,"No"
"Wnk4",314.001475249238,-2.04887333530133,0.764943177472237,-2.67846474828608,0.00739605169697478,0.526758316669569,"No"
"Hoxa7",222.814721152555,-2.04355674793067,1.22090187545184,-1.67380916437235,0.0941681106759191,0.901799926231386,"No"
"Bmf",450.080877139053,-2.04327449114107,0.788794024981463,-2.59037774936123,0.00958706664687267,0.572483646096579,"No"
"Gm52666",21.248513255965,-2.03903689534509,1.2758881567659,-1.59813137580461,0.110013742179941,0.915471320589393,"No"
"Sox6",162.796266418871,-2.02239136649161,2.62711300600992,-0.769815139990202,NA,NA,"No"
"Plxna4",122.582702838749,-2.02174675437117,1.20384920010807,-1.67940200000937,0.0930737237771006,0.901799926231386,"No"
"Macc1",71.8942819919923,-2.02110478099579,1.41142748237258,-1.43195793353716,0.152155860632687,0.964941108118015,"No"
"Zan",25.2487904593468,-2.01974347162192,1.12589446444449,-1.79390123622151,0.0728289341141196,0.876739881546465,"No"
"Gm53622",49.3051339592845,-2.0186054346685,0.907866650567263,-2.22346027735154,0.0261847790532318,0.724923715012391,"No"
"Fhod3",99.5053346453894,-2.00681689088217,1.05992283569127,-1.89336131207452,NA,NA,"No"
"Fzd9",189.461088453704,-2.00363430563245,1.39273610773746,-1.43863169375813,NA,NA,"No"
"Msx2",488.548609217607,-1.99130073656666,1.20181163502272,-1.65691584149875,0.0975364911229032,0.908307162266343,"No"
"Sema3d",759.746171169231,-1.98776374585659,0.937383687663347,-2.12054441742161,0.0339601598558461,0.766521138318526,"No"
"Usp11",276.142665426968,-1.96994641063579,0.472681169255474,-4.16760078202115,3.07822428945831e-05,0.0244082664658781,"Yes"
"Cldn15",49.7395501695031,-1.96789696758722,1.23089933109243,-1.59874728816426,NA,NA,"No"
"Piezo2",426.516899085633,-1.96559258918189,0.657919877083957,-2.9875865704101,0.00281189645803262,0.384421798526897,"No"
"Gas1",5484.9005953265,-1.96524709971867,1.26462027168662,-1.55402150646979,0.120179286720618,0.933474520546567,"No"
"Pde9a",32.9713695721806,-1.95967528044621,1.08060974851483,-1.81349028466526,0.0697562357142384,0.866737854197164,"No"
"Rtl3",61.3830648810066,-1.95558003649693,1.34586731459652,-1.45302587802512,0.146216569119861,0.960223630127533,"No"
"Slc15a2",36.257549941264,-1.95100880696001,1.4820721445358,-1.31640609679705,0.188037777199302,0.987686898428647,"No"
"Pcdhga4",22.8215775519054,-1.9447644420316,1.1649646359259,-1.66937637594975,0.0950428124752498,0.904206753058312,"No"
"Hhipl1",91.8031793101487,-1.94020077501836,0.6530750698673,-2.97086945213296,0.00296957983835364,0.388126302217417,"No"
"Fam124a",101.441721702822,-1.93966769474524,1.1693645053502,-1.65873659228638,0.0971688823623931,0.908307162266343,"No"
"Nrk",86.0649949419711,-1.93732463802559,1.49840859262505,-1.29292146852389,NA,NA,"No"
"Igsf10",1301.39449715823,-1.93402410281447,1.69948938751163,-1.13800304787207,0.25511920965053,0.999944754498866,"No"
"Ebf1",761.045091758736,-1.93348798281673,0.692868140953863,-2.79055691629134,0.00526174481153276,0.467943837471296,"No"
"Irf5",66.9850427966641,-1.92991209869567,1.02064198579878,-1.89088056884635,0.0586402888435727,0.840338103946895,"No"
"Gm53464",148.541772518021,-1.92989751509822,0.748525677578679,-2.57826494522009,0.00992978305793342,0.572483646096579,"No"
"Gm45978",67.5172647183899,-1.92965791828468,0.780690299709908,-2.47173292533763,0.0134459926155368,0.639073337041511,"No"
"Smim1",27.8484450350457,-1.9281726515944,0.910463329261543,-2.11779276509499,0.0341926223382138,0.766521138318526,"No"
"Igfbp3",159.545062512075,-1.92589502234522,2.51499072765583,-0.765766251607737,0.443815398339867,0.999944754498866,"No"
"H2ac11",22.337063174721,-1.92454450075353,0.86391308816701,-2.22770615136402,0.0259001165542189,0.724541811161111,"No"
"Smarca1",85.2014668757045,-1.92142951095627,1.14299097218751,-1.68105396955056,0.092752432110069,0.901799926231386,"No"
"Rab15",80.6430919614667,-1.9109725253478,1.16431173708964,-1.64128941113704,0.100737353098156,0.914323650109875,"No"
"Ppargc1a",43.3307855720281,-1.90846470058144,1.38869575690931,-1.37428568574944,0.169353008414436,0.982619685048609,"No"
"Jph2",170.933634061331,-1.90828665321717,1.65197697645928,-1.15515329838752,0.248027655423031,0.997071699176378,"No"
"Itgb3",517.644053379456,-1.90614993102272,0.642114350214115,-2.96855214400225,0.00299206331767896,0.388126302217417,"No"
"P2ry10b",23.6149945055257,-1.90389986922478,0.865633933533435,-2.19942841364045,0.0278474741201059,0.724923715012391,"No"
"Serpinb8",43.4982731933143,-1.89498895932216,0.932795445714118,-2.03151609286794,0.0422026687379106,0.802870388574584,"No"
"Sema4f",40.2791491080286,-1.89047848402279,1.23028263065243,-1.53662129084945,0.124386075695002,0.934178795112139,"No"
"Depdc7",299.91550861659,-1.88566451209539,1.12560919186009,-1.67523908451679,0.0938873318794854,0.901799926231386,"No"
"Ankrd44",1103.93144229104,-1.88273785599124,0.677005866919933,-2.7809771642849,0.00541955492245939,0.468921506894784,"No"
"Rnf180",15.9995934501643,-1.86198830951079,1.34054193905352,-1.38898176570695,0.16483829487209,NA,"No"
"Hoxa5",191.113446964974,-1.85179645560852,1.17823911812364,-1.57166438214811,0.116028406643173,0.927514702532236,"No"
"Fgfr3",932.950509146912,-1.84394405471469,1.68156530629578,-1.09656404530408,0.272832012035232,0.999944754498866,"No"
"Nox4",49.6928244497554,-1.84074656585551,1.18077957530148,-1.55892480218887,0.119014179279208,0.933091779440985,"No"
"Tppp3",83.9969958570105,-1.83723970836061,0.815068405043304,-2.25409265896277,0.024190339403962,0.715410734398866,"No"
"Cdk18",639.599879864734,-1.83641073445688,0.838376084873333,-2.19043788055373,0.0284924953097091,0.724923715012391,"No"
"Rbm47",64.0838599521435,-1.83324737038663,1.17408006909274,-1.56143300499366,0.11842161954846,0.930988718935947,"No"
"Capn6",569.226969178032,-1.82755274420078,0.887038616750488,-2.06028543705989,0.0393712612998569,0.787028204874786,"No"
"Fzd4",152.781189434216,-1.80544612073843,0.791962910546595,-2.27971044691014,0.0226248673001506,0.701835807323436,"No"
"Ccnjl",24.4405322107989,-1.80402826673808,1.49199471787745,-1.20913850774521,0.226609637276587,0.991751278852058,"No"
"Cadm4",116.924260399557,-1.80318683620182,0.979442977054426,-1.8410329936968,0.06561672383298,0.861134699140079,"No"
"Tspan12",239.170446936602,-1.80267774081706,0.759709477817233,-2.37285145631781,0.0176513611160348,0.674034703173251,"No"
"Irx2",305.012854032393,-1.79238204889729,2.26058841464421,-0.792882966791364,0.427846012123228,0.999944754498866,"No"
"Rnasel",25.5981445452686,-1.79193698977599,1.06556276506813,-1.68168131293647,0.0926306535687077,0.901799926231386,"No"
"Tmem88",33.5290258721779,-1.78966921284796,1.21983909200731,-1.46713548087967,0.142339203885522,0.960223630127533,"No"
"Pip5k1b",50.098530413342,-1.78334089611024,0.981802672335143,-1.8163944205496,0.0693098904672968,0.866737854197164,"No"
"S100a16",147.460647389526,-1.78008640914453,1.07797394818867,-1.65132600109273,0.0986720258138736,0.912041900745532,"No"
"Cebpa",681.792141696514,-1.77734683504222,1.03479646561084,-1.71758108392171,0.0858730530574154,0.898310998195413,"No"
"Pcdhga5",20.8033722230718,-1.7766835266781,1.0804108774238,-1.64445172091802,0.100082929078247,0.914323650109875,"No"
"Ifitm1",576.97310645304,-1.77245812233846,1.67649803472075,-1.05723841342509,0.290402792540711,0.999944754498866,"No"
"Igdcc4",256.786449333869,-1.76870661585151,1.34043266744394,-1.31950426068342,NA,NA,"No"
"Elovl7",54.821811643575,-1.76493838913954,0.7527166947456,-2.34475786369538,0.0190394397896078,0.692523231980413,"No"
"Faxdc2",44.1607737848032,-1.75873710690782,1.59004626944714,-1.10609177902687,NA,NA,"No"
"Slc8a1",164.271373065048,-1.75810671360738,0.909718736904566,-1.93258272286396,0.0532876224723097,0.830672321999543,"No"
"Cttnbp2",55.8291523412374,-1.75627335250312,1.80124866470332,-0.975031036479568,0.329544864937398,0.999944754498866,"No"
"Tspan13",817.723623514167,-1.75405783999362,1.58354474705704,-1.1076781020893,0.268000859758445,0.999944754498866,"No"
"Prkg2",752.074211811067,-1.7535116504732,0.917945559761616,-1.91025669422985,0.0561001706708138,0.840338103946895,"No"
"Matn2",1425.46702997009,-1.74645101315738,0.642962657970879,-2.71625574441444,0.00660248940007232,0.500191139646243,"No"
"Cacna1b",79.3912580779366,-1.73843969302266,1.90122037533316,-0.914380950034801,0.360516708174844,0.999944754498866,"No"
"Vill",183.644506925755,-1.73423042333808,0.863681627182932,-2.00795104209246,0.044648494416204,0.808100651246485,"No"
"Lipg",278.946477114834,-1.72970276095586,1.18564619016678,-1.45886924387835,0.144601099717761,0.960223630127533,"No"
"Gm53666",180.034580435701,-1.7286387834068,0.508004463168764,-3.40280235457799,0.000666985107326052,0.193490752842343,"No"
"Gm40378",118.297451287809,-1.72289646869069,0.948387087901619,-1.81665955881236,0.0692692576950924,0.866737854197164,"No"
"Ago4",27.2063530060508,-1.71994398204569,0.948207745518981,-1.81388940363941,0.0696947544310299,0.866737854197164,"No"
"Fmod",943.504530631339,-1.7179177557558,1.77790982889959,-0.966256965247261,0.333915614394381,0.999944754498866,"No"
"Prg4",86.7298860751731,-1.71739438301487,1.12210665255573,-1.5305090466252,0.125890775927803,0.934178795112139,"No"
"Igfbp4",12778.111363617,-1.71733485891408,1.40674286462704,-1.22078803603485,0.222166284804957,0.991751278852058,"No"
"Mustn1",34.1164050664631,-1.71446446898308,1.11124138107918,-1.54283713527487,0.122870296822703,0.934178795112139,"No"
"Gabre",52.7657120517949,-1.70904648718136,1.25058750209311,-1.36659488785945,0.171752320479152,0.98420133994625,"No"
"Ggt5",164.599530573436,-1.7045353491002,1.42633296569557,-1.19504729266982,NA,NA,"No"
"A4galt",176.808208878998,-1.69713292674492,0.91989671767089,-1.84491681962072,0.0650496395669876,0.861134699140079,"No"
